/Users/snitil/Library/CloudStorage/OneDrive-McGillUniversity/McGill/U3/F2025/ECON302/innovationshowcase/src/sentiment_analysis.py:13: DeprecationWarning: 
Pyarrow will become a required dependency of pandas in the next major release of pandas (pandas 3.0),
2025-11-16 14:55:02,435 - INFO - fetched 0 relevant articles for South Africa after filtering
2025-11-16 14:55:03,547 - INFO - ✓ completed South Africa 2016 (406 articles)
2025-11-16 14:55:03,547 - INFO - using guardian api for Switzerland 2010
2025-11-16 14:55:03,547 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:03,547 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:03,547 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:04,653 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:04,653 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:04,653 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:05,764 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:05,764 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:05,764 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:06,874 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:06,874 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:06,874 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:07,987 - INFO - ✓ completed Switzerland 2010 (318 articles)
2025-11-16 14:55:07,987 - INFO - using guardian api for Switzerland 2011
2025-11-16 14:55:07,988 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:07,988 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:07,988 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:09,096 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:09,096 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:09,096 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:10,205 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:10,205 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:10,205 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:11,316 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:11,316 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:11,316 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:12,427 - INFO - ✓ completed Switzerland 2011 (305 articles)
2025-11-16 14:55:12,427 - INFO - using guardian api for Switzerland 2012
2025-11-16 14:55:12,428 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:12,428 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:12,428 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:13,538 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:13,539 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:13,539 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:14,647 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:14,647 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:14,647 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:15,749 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:15,749 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:15,749 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:16,860 - INFO - ✓ completed Switzerland 2012 (320 articles)
2025-11-16 14:55:16,860 - INFO - using guardian api for Switzerland 2013
2025-11-16 14:55:16,860 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:16,860 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:16,860 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:17,969 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:17,969 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:17,969 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:19,074 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:19,074 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:19,074 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:20,175 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:20,175 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:20,175 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:21,287 - INFO - ✓ completed Switzerland 2013 (412 articles)
2025-11-16 14:55:21,287 - INFO - using guardian api for Switzerland 2014
2025-11-16 14:55:21,287 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:21,287 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:21,287 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:22,392 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:22,392 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:22,392 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:23,495 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:23,495 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:23,495 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:24,605 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:24,605 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:24,605 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:25,711 - INFO - ✓ completed Switzerland 2014 (405 articles)
2025-11-16 14:55:25,712 - INFO - using guardian api for Switzerland 2015
2025-11-16 14:55:25,712 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:25,712 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:25,712 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:26,817 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:26,817 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:26,817 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:27,924 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:27,924 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:27,924 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:29,031 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:29,031 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:29,031 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:30,138 - INFO - ✓ completed Switzerland 2015 (531 articles)
2025-11-16 14:55:30,138 - INFO - using guardian api for Switzerland 2016
2025-11-16 14:55:30,139 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:30,139 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:30,139 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:31,249 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:31,249 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:31,249 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:32,357 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:32,357 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:32,358 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:33,462 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:33,462 - ERROR - no available api keys, stopping collection for Switzerland
2025-11-16 14:55:33,462 - INFO - fetched 0 relevant articles for Switzerland after filtering
2025-11-16 14:55:34,568 - INFO - ✓ completed Switzerland 2016 (406 articles)
2025-11-16 14:55:34,568 - INFO - using guardian api for Ukraine 2010
2025-11-16 14:55:34,568 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:34,569 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:34,569 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:35,679 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:35,679 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:35,679 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:36,790 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:36,790 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:36,790 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:37,894 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:37,894 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:37,895 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:39,001 - INFO - ✓ completed Ukraine 2010 (318 articles)
2025-11-16 14:55:39,001 - INFO - using guardian api for Ukraine 2011
2025-11-16 14:55:39,001 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:39,001 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:39,001 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:40,112 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:40,112 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:40,112 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:41,222 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:41,222 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:41,222 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:42,329 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:42,329 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:42,329 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:43,439 - INFO - ✓ completed Ukraine 2011 (305 articles)
2025-11-16 14:55:43,439 - INFO - using guardian api for Ukraine 2012
2025-11-16 14:55:43,439 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:43,439 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:43,439 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:44,544 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:44,544 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:44,544 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:45,651 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:45,651 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:45,651 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:46,752 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:46,753 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:46,753 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:47,864 - INFO - ✓ completed Ukraine 2012 (320 articles)
2025-11-16 14:55:47,864 - INFO - using guardian api for Ukraine 2013
2025-11-16 14:55:47,865 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:47,865 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:47,865 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:48,972 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:48,972 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:48,972 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:50,082 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:50,082 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:50,082 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:51,186 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:51,186 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:51,186 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:52,297 - INFO - ✓ completed Ukraine 2013 (412 articles)
2025-11-16 14:55:52,298 - INFO - using guardian api for Ukraine 2014
2025-11-16 14:55:52,298 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:52,298 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:52,298 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:53,405 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:53,405 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:53,405 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:54,512 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:54,513 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:54,513 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:55,619 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:55,619 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:55,619 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:56,729 - INFO - ✓ completed Ukraine 2014 (405 articles)
2025-11-16 14:55:56,729 - INFO - using guardian api for Ukraine 2015
2025-11-16 14:55:56,730 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:56,730 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:56,730 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:57,838 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:57,838 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:57,838 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:55:58,944 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:55:58,944 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:55:58,944 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:56:00,055 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:56:00,055 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:56:00,055 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:56:01,165 - INFO - ✓ completed Ukraine 2015 (531 articles)
2025-11-16 14:56:01,165 - INFO - using guardian api for Ukraine 2016
2025-11-16 14:56:01,165 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:56:01,165 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:56:01,165 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:56:02,271 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:56:02,271 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:56:02,271 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:56:03,377 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:56:03,378 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:56:03,378 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:56:04,483 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:56:04,483 - ERROR - no available api keys, stopping collection for Ukraine
2025-11-16 14:56:04,483 - INFO - fetched 0 relevant articles for Ukraine after filtering
2025-11-16 14:56:05,593 - INFO - ✓ completed Ukraine 2016 (406 articles)
2025-11-16 14:56:05,593 - INFO - using guardian api for Venezuela 2010
2025-11-16 14:56:05,593 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:56:05,593 - ERROR - no available api keys, stopping collection for Venezuela
2025-11-16 14:56:05,593 - INFO - fetched 0 relevant articles for Venezuela after filtering
2025-11-16 14:56:06,700 - ERROR - all api keys have reached daily limit (500 requests)
2025-11-16 14:56:06,700 - ERROR - no available api keys, stopping collection for Venezuela
